region,zone,woreda,adm3_pcode,population,population_best,period,EBS_PPV,EBS_DETECT,DETECT_7D,RPT_TIMELY,RPT_COMPLETE,CB_ELIM,CB_EVENTS,NOTIFY_24H,NOTIFY_30M,LINEGRAPH,OBR_ANALYZED,LAB_7D,RESP_2448,ATTACK_RATE,CFR,EPRP_PLAN,RISK_MAP,EPR_FUNDS,CONTINGENCY,PHEM_OFFICER,DHIS2_RPT,COORD_PLATFORM,EPI_DETECT_REG
Addis Ababa,Kolife keranyo,10,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,NA,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,Kolife keranyo,10,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,NA,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,Kolife keranyo,2,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,16.7,16.7,NA
Addis Ababa,Kolife keranyo,2,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,16.7,16.7,NA
Addis Ababa,Kolife keranyo,3,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Kolife keranyo,3,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Kolife keranyo,4,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,100,NA,100,100,0,NA,NA,NA,NA,100,100,0,0,100,4.3,4.3,NA
Addis Ababa,Kolife keranyo,4,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,0,0,100,4.3,4.3,NA
Addis Ababa,Kolife keranyo,5,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,33.3,33.3,NA
Addis Ababa,Kolife keranyo,5,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,0,0,100,33.3,33.3,NA
Addis Ababa,Kolife keranyo,6,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Kolife keranyo,6,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Kolife keranyo,7,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Kolife keranyo,7,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Kolife keranyo,8,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,NA,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Kolife keranyo,8,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,NA,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Kolife keranyo,9,ET140103,NA,628996.4120829459,2025-Wk16-27,NA,NA,NA,100,100,100,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,7.1,7.1,NA
Addis Ababa,Kolife keranyo,9,ET140103,NA,628996.4120829459,2025-Wk28-52,NA,NA,NA,100,100,100,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,7.1,7.1,NA
Addis Ababa,Lemi kura,10,ET140111,NA,359910.8959545385,2025-Wk03-15,0,0,0,100,100,100,100,100,100,100,0,100,100,NA,NA,100,100,0,0,100,1200,1200,NA
Addis Ababa,Lemi kura,10,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,0,NA
Addis Ababa,Lemi kura,10,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,0,NA
Addis Ababa,Lemi kura,13,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,Lemi kura,13,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,Lemi kura,14,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Lemi kura,14,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,NA,NA,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Lemi kura,2,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Lemi kura,2,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Lemi kura,3,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Lemi kura,3,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Lemi kura,4,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Lemi kura,4,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Lemi kura,5,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Lemi kura,5,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,NA,NA,NA,NA,100,100,0,0,100,12.5,12.5,NA
Addis Ababa,Lemi kura,6,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,20,0,NA
Addis Ababa,Lemi kura,6,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,20,0,NA
Addis Ababa,Lemi kura,8,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,6.2,6.2,NA
Addis Ababa,Lemi kura,8,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,NA,NA,NA,NA,100,100,0,0,100,6.2,6.2,NA
Addis Ababa,Lemi kura,9,ET140111,NA,359910.8959545385,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Lemi kura,9,ET140111,NA,359910.8959545385,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,NA,NA,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Lideta,1,ET140105,NA,296142.6324248373,2025-Wk16-27,0,NA,NA,NA,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,100,100,100,100,100,NA
Addis Ababa,Lideta,1,ET140105,NA,296142.6324248373,2025-Wk28-52,0,NA,NA,NA,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,100,100,100,100,100,NA
Addis Ababa,Lideta,10,ET140105,NA,296142.6324248373,2025-Wk03-15,0,0,0,100,100,100,100,100,100,100,0,100,100,NA,NA,100,100,0,0,100,1500,1500,NA
Addis Ababa,Lideta,10,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,12.5,12.5,NA
Addis Ababa,Lideta,10,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,12.5,12.5,NA
Addis Ababa,Lideta,2,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,25,25,NA
Addis Ababa,Lideta,2,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,25,25,NA
Addis Ababa,Lideta,3,ET140105,NA,296142.6324248373,2025-Wk16-27,0,NA,NA,NA,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,100,100,100,11.1,11.1,NA
Addis Ababa,Lideta,3,ET140105,NA,296142.6324248373,2025-Wk28-52,0,NA,NA,NA,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,100,100,100,11.1,11.1,NA
Addis Ababa,Lideta,4,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,4,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,5,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,33.3,33.3,NA
Addis Ababa,Lideta,5,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,33.3,33.3,NA
Addis Ababa,Lideta,6,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,6,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,7,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,7,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,20,20,NA
Addis Ababa,Lideta,8,ET140105,NA,296142.6324248373,2025-Wk16-27,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,7.1,7.1,NA
Addis Ababa,Lideta,8,ET140105,NA,296142.6324248373,2025-Wk28-52,NA,NA,NA,NA,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,100,100,100,7.1,7.1,NA
Addis Ababa,Lideta,9,ET140105,NA,296142.6324248373,2025-Wk16-27,0,NA,NA,NA,100,100,100,100,100,100,0,NA,NA,NA,NA,100,100,100,100,100,8.3,8.3,NA
Addis Ababa,Lideta,9,ET140105,NA,296142.6324248373,2025-Wk28-52,0,NA,NA,NA,100,100,100,NA,0,100,0,NA,NA,NA,NA,100,100,100,100,100,8.3,8.3,NA
Addis Ababa,Nefas Silk Lafto,13,ET140102,NA,462891.13814495166,2025-Wk03-15,0,0,0,100,100,100,100,100,100,100,0,100,100,NA,NA,100,100,0,0,100,1500,1500,NA
Addis Ababa,Nefas silk,1,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,1,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,1,0,100,0,100,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,10,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,Nefas silk,10,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,Nefas silk,11,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Nefas silk,11,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,1,0,100,0,100,0,NA,NA,100,100,0,0,100,4.2,4.2,NA
Addis Ababa,Nefas silk,12,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Nefas silk,12,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,8.3,8.3,NA
Addis Ababa,Nefas silk,13,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Nefas silk,13,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Nefas silk,14,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Nefas silk,14,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,5.6,5.6,NA
Addis Ababa,Nefas silk,15,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,15,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,2,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Nefas silk,2,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,6.7,6.7,NA
Addis Ababa,Nefas silk,5,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,20,20,NA
Addis Ababa,Nefas silk,5,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,20,20,NA
Addis Ababa,Nefas silk,6,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,6,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,0,0,100,0,0,0,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,Nefas silk,7,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,33.3,33.3,NA
Addis Ababa,Nefas silk,7,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,33.3,33.3,NA
Addis Ababa,Nefas silk,8,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,50,50,NA
Addis Ababa,Nefas silk,8,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,NA,0,0,0,100,0,0,0,NA,NA,100,100,0,0,100,50,50,NA
Addis Ababa,Nefas silk,9,ET140102,NA,462891.13814495166,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,14.3,14.3,NA
Addis Ababa,Nefas silk,9,ET140102,NA,462891.13814495166,2025-Wk28-52,NA,NA,NA,100,100,100,100,1,0,100,0,100,0,NA,NA,100,100,0,0,100,14.3,14.3,NA
Addis Ababa,Yeka,12,ET140107,NA,370905.742420937,2025-Wk03-15,0,0,0,100,100,100,100,100,100,100,0,100,100,NA,NA,100,100,0,0,100,1200,1200,NA
Addis Ababa,yeka,1,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA
Addis Ababa,yeka,1,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA
Addis Ababa,yeka,10,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,14.3,14.3,NA
Addis Ababa,yeka,10,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,14.3,14.3,NA
Addis Ababa,yeka,11,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,yeka,11,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,11.1,11.1,NA
Addis Ababa,yeka,12,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,7.1,7.1,NA
Addis Ababa,yeka,2,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,2,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,3,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,3,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,4,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,4,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,5,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,5,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,0,100,0,100,0,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,6,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,6,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,100,100,NA
Addis Ababa,yeka,7,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,7,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,25,25,NA
Addis Ababa,yeka,8,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,100,100,100,100,100,0,100,0,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,yeka,8,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,100,100,NA,0,100,0,100,0,NA,NA,100,100,0,0,100,9.1,9.1,NA
Addis Ababa,yeka,9,ET140107,NA,370905.742420937,2025-Wk16-27,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,5.9,5.9,NA
Addis Ababa,yeka,9,ET140107,NA,370905.742420937,2025-Wk28-52,NA,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,100,0,0,100,5.9,5.9,NA
Afar,Awsi /Zone 1,Adaar,ET020109,NA,71948.86242137582,2025-Wk28-52,0,NA,NA,80,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,0,0,0,0,11.1,0,NA
Afar,Awsi /Zone 1,Afambo,ET020104,NA,32268.750153149093,2025-Wk28-52,0,NA,NA,100,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,16.7,0,NA
Afar,Awsi /Zone 1,Aysaita Town,ET020111,NA,23241.61358680193,2025-Wk28-52,0,NA,NA,72,100,100,100,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,7.1,0,NA
Afar,Awsi /Zone 1,Aysaita Woreda,ET020103,NA,39895.24059846661,2025-Wk28-52,0,NA,NA,76,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,0,0,0,0,7.1,0,NA
Afar,Awsi /Zone 1,Chifra,ET020106,NA,121802.37270109734,2025-Wk28-52,0,NA,NA,100,100,100,100,NA,NA,100,0,NA,NA,NA,NA,100,0,0,0,0,5.3,0,NA
Afar,Awsi /Zone 1,Dubti Town,ET020107,NA,34065.398986609805,2025-Wk28-52,0,NA,NA,72,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,0,0,NA
Afar,Awsi /Zone 1,Dubti woreda,ET020101,NA,53439.42268001081,2025-Wk28-52,0,NA,NA,96,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,5.6,0,NA
Afar,Awsi /Zone 1,Elidar,ET020102,NA,107245.61720073709,2025-Wk28-52,0,NA,NA,100,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,0,0,0,0,7.1,0,NA
Afar,Awsi /Zone 1,Kori,ET020108,NA,64898.591443831814,2025-Wk28-52,0,NA,NA,88,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,0,0,NA
Afar,Awsi /Zone 1,Mille woreda,ET020105,NA,124075.68922644645,2025-Wk28-52,0,NA,NA,92,100,NA,NA,NA,NA,0,0,NA,NA,NA,NA,100,0,0,0,0,8.3,0,NA
Afar,Awsi /Zone 1,Samera-Logia Town,ET020198,NA,45377.738519597304,2025-Wk28-52,0,NA,NA,52,100,NA,NA,NA,NA,100,0,NA,NA,NA,NA,100,0,0,0,0,5.9,0,NA
Afar,Awsi Rasu,Adaar,ET020109,NA,71948.86242137582,2025-Wk03-15,NA,0,NA,100,100,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA
Afar,Awsi Rasu,Adaar,ET020109,NA,71948.86242137582,2025-Wk16-27,NA,0,NA,84.6,100,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,8.3,0,NA
Afar,Awsi Rasu,Afambo,ET020104,NA,32268.750153149093,2025-Wk03-15,NA,0,NA,100,100,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,8.3,0,NA
Afar,Awsi Rasu,Afambo,ET020104,NA,32268.750153149093,2025-Wk16-27,NA,0,NA,100,100,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,8.3,0,NA
Afar,Awsi Rasu,Aysaita Town,ET020111,NA,23241.61358680193,2025-Wk03-15,NA,0,NA,100,100,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,0,NA
Afar,Awsi Rasu,Aysaita Town,ET020111,NA,23241.61358680193,2025-Wk16-27,NA,0,NA,76.9,100,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,100,0,NA
Afar,Awsi Rasu,Aysaita Woreda,ET020103,NA,39895.24059846661,2025-Wk03-15,NA,0,NA,100,100,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,6.7,0,NA
Afar,Awsi Rasu,Aysaita Woreda,ET020103,NA,39895.24059846661,2025-Wk16-27,NA,0,NA,92.3,100,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,6.7,0,NA
Afar,Awsi Rasu,Chifra,ET020106,NA,121802.37270109734,2025-Wk03-15,NA,0,NA,100,100,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Afar,Awsi Rasu,Chifra,ET020106,NA,121802.37270109734,2025-Wk16-27,NA,0,NA,100,100,NA,100,0,0,0,0,0,0,NA,NA,0,0,0,0,0,50,0,NA
Afar,Awsi Rasu,Dubti Town,ET020107,NA,34065.398986609805,2025-Wk03-15,NA,0,100,69.2,84.6,121.6,100,100,0,0,100,0,100,NA,NA,100,100,0,0,0,10,10,NA
Afar,Awsi Rasu,Dubti Town,ET020107,NA,34065.398986609805,2025-Wk16-27,NA,NA,100,84.6,92.3,NA,22.2,0,0,0,0,0,NA,NA,NA,100,100,0,0,0,10,0,NA
Afar,Awsi Rasu,Dubti woreda,ET020101,NA,53439.42268001081,2025-Wk03-15,NA,0,NA,76.9,92.3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,4.3,0,NA
Afar,Awsi Rasu,Dubti woreda,ET020101,NA,53439.42268001081,2025-Wk16-27,NA,0,NA,84.6,92.3,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,4.3,0,NA
