region,period,report_level,zone,woreda,report_date_raw,population,indicator,group,label,value_type,numerator,denominator,value_reported,src_header,value_pct,value_pct_capped,reported,valid_pair
Oromia,2025-Wk16-27,woreda,West Shoa,Bako Primary Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Bako Tibe,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Bako Tibe,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Chelia,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Chelia,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Chobi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Chobi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Dano,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Dano,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Dendi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Dendi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk28-52,woreda,West Shoa,Dendi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Dendi Primary Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Dendi Primary Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Dire Enchini,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Dire Enchini,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Ejere,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Ejere,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Ejersa Lafo,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Ejersa Lafo,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Enchini Primary Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Enchini Primary Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Gedo General Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Gedo General Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Gindabarat,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Gindabarat,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Gindeberet General Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Gindeberet General Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Guder Primary Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Guder Primary Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Ilfata,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Ilfata,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Ilu Galan,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Ilu Galan,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Jaldu,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Jaldu,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Jaldu Primary Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Jaldu Primary Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Jibat,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Jibat,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Liban Jawi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Liban Jawi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Meta Robi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Meta Robi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Meta Walkite,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Meta Walkite,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Mide Kegn,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Mide Kegn,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Nono,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Nono,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Toke Kutaye,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Toke Kutaye,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Shoa,Welmera,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Shoa,Welmera,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Aira,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Aira,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Aira hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Aira hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Babo Gambel,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Babo Gambel,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Begi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Begi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Begi hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Begi hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Boji Chokorsa,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Boji Chokorsa,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Boji Dirmaji,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Boji Dirmaji,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Bube Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Bube Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Ganji Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Ganji Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Genji,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Genji,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Ghimbi Adv.hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Ghimbi Adv.hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Ghimbi Rural,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Ghimbi Rural,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Ghimbi Town,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Ghimbi Town,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Ghimbi pub. Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Ghimbi pub. Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Gulliso,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Gulliso,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Haru,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Haru,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Homa,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Homa,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Jarso,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Jarso,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Kiltu Kara,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Kiltu Kara,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Kondala,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Kondala,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Lalo Assabi,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Lalo Assabi,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Lata Sibu,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Lata Sibu,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Mana Sibu,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Mana Sibu,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Mendi Hospital,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Mendi Hospital,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,NA,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,FALSE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Mendi Town,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Mendi Town,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Nejo,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Nejo,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Nole kaba,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Nole kaba,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Sayo Nole,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Sayo Nole,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,West Wollega,Yubdo,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,West Wollega,Yubdo,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Woliso Town,Woliso Town,45785,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Woliso Town,Woliso Town,45860,NA,EPR_FUNDS,Preparedness,Districts with EPR funds / budget line,proportion,NA,1,NA,Proportion of districts with funds for emergency preparedness and response,NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Adama Town,Adama Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk16-27,woreda,Adama Town,Adama Town,45860,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
Oromia,2025-Wk03-15,woreda,Agaro Town,Agaro Town,45785,NA,CONTINGENCY,Preparedness,Districts with contingency stocks (3-6 months),proportion,NA,1,NA,"Proportion of districts that have contingency stocks, including lab supplies for 3–6 months",NA,NA,TRUE,FALSE
